model,beta,n_char,p,q,sigma_max,sigma_min,label,mm,beta_sd,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.43,2.543625415437534,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.44,2.5146235207523713,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.45,2.311128183012042,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.46,1.8178914763260863,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.47,1.7481387961119996,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.48,3.411379303180995,NA,NA,NA,NA,NA,0.012000000000000455
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.49,1.9391317463450652,NA,NA,NA,NA,NA,0.010999999999999233
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.50,2.665533058162805,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.51,3.0652591269217617,NA,NA,NA,NA,NA,0.010000000000000675
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.52,2.9237248331188463,NA,NA,NA,NA,NA,0.007999999999999119
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.53,2.2361833840306833,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.54,2.8836028912269605,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.55,3.712652771052373,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.56,2.8953623972630265,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.57,2.778469423655798,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.58,2.1030235683051144,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.59,2.8824623223196175,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.60,3.2156540899443447,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.61,3.5909366133513383,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.62,2.9344292337181743,NA,NA,NA,NA,NA,0.012000000000000455
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.63,2.7952125333649023,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.64,3.2267712871816436,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.65,3.582450141565669,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.66,2.109239726799103,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.67,2.5058457969245764,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.68,2.095076121624044,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.69,2.244947846849626,NA,NA,NA,NA,NA,0.006000000000000227
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.70,3.005404293292453,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.71,3.0355368445804447,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.72,3.089443725917237,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.73,4.067276328919788,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.74,2.5772917244892413,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.75,2.33083918922158,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.76,2.2786418301321887,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.77,2.447731310737564,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.78,2.496838528888317,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.79,3.20204011117925,NA,NA,NA,NA,NA,0.016000000000000014
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.80,2.5233128904759403,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.81,2.409127269669786,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.82,2.79948130051778,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.83,2.941229707574913,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.84,2.750008623320502,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.85,2.4405737794245104,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.86,2.2574329603887047,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.87,1.2666747473458546,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.88,3.055789216207509,NA,NA,NA,NA,NA,0.012000000000000455
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.89,1.6843039235000652,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.90,2.4370547950948707,NA,NA,NA,NA,NA,0.008999999999999453
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.91,3.2466840528373004,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.92,4.413277408187437,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.93,3.0225311752513897,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.94,2.8073016957661587,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.95,3.015780022630939,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.96,2.821530759844504,NA,NA,NA,NA,NA,0.011999999999999567
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.97,2.1607866329969534,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.98,2.4675305507841467,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.99,4.010895504214428,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.100,3.1771824355471017,NA,NA,NA,NA,NA,0.011999999999999567
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.101,3.0349981029760538,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.102,2.6478552130156285,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.103,3.213586021383728,NA,NA,NA,NA,NA,0.010000000000000675
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.104,3.089969100825325,NA,NA,NA,NA,NA,0.010999999999999233
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.105,2.08707391058879,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.106,2.721157456898873,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.107,2.1460379996486516,NA,NA,NA,NA,NA,0.008999999999999453
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.108,2.0973230075939444,NA,NA,NA,NA,NA,0.010000000000000675
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.109,3.3116360380419274,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.110,2.3007032777913152,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.111,4.209181044505377,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.112,4.041417720082186,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.113,2.6908136740561597,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.114,2.5165652170936226,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.115,3.3456608639496728,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.116,3.7763677691938953,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.117,2.573865416855537,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.118,2.1281431774219812,NA,NA,NA,NA,NA,0.013999999999999346
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.119,4.00241032057381,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.120,3.760534011953652,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.121,2.5520901087887276,NA,NA,NA,NA,NA,0.008999999999999453
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.122,3.059446768896554,NA,NA,NA,NA,NA,0.010000000000000675
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.123,2.9567204409738235,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.124,1.681211273778642,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.125,2.9048995530081685,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.126,2.7240637068285554,NA,NA,NA,NA,NA,0.011999999999999567
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.127,2.490773898539278,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.128,2.9264330283332294,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.129,2.619256790282119,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.130,3.195307417444277,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.131,3.815403887679054,NA,NA,NA,NA,NA,0.006999999999999673
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.132,4.2134608109572795,NA,NA,NA,NA,NA,0.009999999999999787
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.133,3.5128000911991513,NA,NA,NA,NA,NA,0.01100000000000012
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.134,3.136862197413122,NA,NA,NA,NA,NA,0.009000000000000341
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.135,2.5172349663979254,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.136,2.4332466817880456,NA,NA,NA,NA,NA,0.005999999999999339
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.137,2.4730762278250085,NA,NA,NA,NA,NA,0.007000000000000561
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.138,2.8180731074584053,NA,NA,NA,NA,NA,0.008000000000000007
aitchison-model-alpha,beta_sd_1,10,p_2,q_20,sigma_max_5,sigma_min_0.01,"Aitchison (n = 10, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",100000,1,Chao & Shen,r1.139,3.28563395842889,NA,NA,NA,NA,NA,0.009999999999999787
