name,label,n,q,mm,gamma1,sigma_min,sigma_max,Method,Draw,mse_loss_shannon,time
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.15,4.212514129963855,26.447000000000116
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.16,3.9677022739569767,26.505999999999403
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.17,4.789804196740562,26.163000000000466
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.18,4.377328202969885,26.612999999999374
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.19,4.119374435415993,26.1929999999993
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.20,4.352111224421748,26.37300000000141
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.21,4.867028537646989,26.22599999999875
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.22,4.863543885167929,26.486000000000786
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.23,5.4340597533149255,26.137000000000626
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.24,4.340301247629665,26.149999999999636
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.25,4.880815447721096,26.213999999999942
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.26,4.654177288775424,26.463999999999942
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.27,5.05051070079908,26.229999999999563
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.28,5.442072035206669,26.433999999999287
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.29,4.3311128847723674,26.236000000000786
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.30,4.912531678970821,27.597999999999956
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.31,4.7455212260450175,26.685999999999694
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.32,4.2799948813139155,26.316000000000713
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.33,4.071660234142278,26.618000000000393
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.34,4.925097252217798,26.27799999999843
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.35,5.380862697811339,26.52900000000045
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.36,4.371561163445226,26.300999999999476
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.37,4.472038873533625,26.566000000000713
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.38,4.714498478221928,26.236000000000786
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.39,4.8186451799897245,26.649999999999636
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.40,5.03477495842744,26.404999999998836
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.41,3.896153476438814,26.56000000000131
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.42,4.283173254667885,26.406999999999243
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.43,5.77748578685031,26.516999999999825
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.44,4.73612883424706,26.335000000000946
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.45,4.99370954899639,26.578999999999724
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.46,4.107951433067161,26.520000000000437
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.47,5.0330522305024035,26.29699999999866
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.48,4.277961550281782,26.689000000000306
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.49,4.3412926302861905,26.08100000000013
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.50,4.140768020431818,26.613999999999578
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.51,4.531010341070172,26.379000000000815
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.52,5.345651593705841,26.558999999999287
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.53,4.917501354048937,26.33100000000013
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.54,5.531747030454732,26.64099999999962
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.55,4.982586622809049,26.647000000000844
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.56,4.427780479285276,26.471999999999753
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.57,4.901567033062768,26.302999999999884
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.58,5.058252011042256,26.615999999999985
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.59,4.853499887124808,26.288000000000466
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.60,5.174322590166445,26.602999999999156
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.61,5.304488297029458,26.65400000000045
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.62,4.068554733162513,26.431000000000495
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.63,5.213089934121385,26.596999999999753
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.64,4.634137497928261,27.284999999999854
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.65,3.9601462289093665,26.761000000000422
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.66,5.400920451520107,26.306000000000495
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.67,4.428907379854117,26.59900000000016
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.68,4.7623210447942546,26.34399999999914
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.69,5.1665194645035,26.673000000000684
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.70,6.069239136770917,26.2549999999992
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.71,5.332637040423422,26.625
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.72,4.652526045431741,26.338999999999942
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.73,5.371981411173686,26.59900000000016
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.74,4.84185823189009,26.560999999999694
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.75,4.632495236434197,26.368000000000393
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.76,4.360958180436,26.59599999999955
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.77,4.988528234165701,26.248999999999796
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.78,5.004845834000892,26.554000000000087
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.79,4.231200564819558,26.395000000000437
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.80,4.966194701046416,26.592000000000553
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.81,5.525507303507416,26.411000000000058
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.82,4.88558123425805,26.60099999999875
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.83,4.297469416944455,26.257000000001426
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.84,4.305146961420256,26.613999999999578
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.85,4.497665654377844,26.70600000000013
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.86,4.939335148862922,26.962999999999738
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.87,4.537500091886553,26.290999999999258
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.88,4.711690393318433,26.567000000000917
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.89,3.8920558556038403,26.58100000000013
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.90,4.909236962948606,26.31999999999971
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.91,4.397038844029374,26.657999999999447
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.92,5.050074048909453,26.298000000000684
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.93,4.459055067437336,26.615999999999985
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.94,3.991096890948073,26.352999999999156
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.95,4.2619692607070965,26.449000000000524
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.96,4.377722443451499,26.23999999999978
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.97,5.0236626774286375,26.674999999999272
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.98,4.784971505566356,26.86200000000099
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.99,5.079988755002928,26.505999999999403
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,arbel-quad,r1.100,5.128903346039038,26.256000000001222
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.1,5.198092112324721,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.2,5.833059580559486,0.021000000000640284
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.3,5.742365688721459,0.01299999999901047
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.4,4.978675100406218,0.015000000001236913
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.5,4.323662783719737,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.6,4.379595483327001,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.7,5.2153703063780315,0.014000000001033186
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.8,4.925188136364867,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.9,5.15061476537521,0.014000000001033186
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.10,4.612627094028939,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.11,4.951565729331106,0.014000000001033186
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.12,5.110041963182684,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.13,5.004302970809595,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.14,5.538437720173283,0.014000000001033186
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.15,4.219250566195549,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.16,4.070407903987831,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.17,4.807853633509021,0.015000000001236913
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.18,4.405300126429632,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.19,4.128328940104716,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.20,4.40272482831489,0.015000000001236913
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.21,5.044840082512672,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.22,4.938098909353981,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.23,5.4353038986322595,0.015000000001236913
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.24,4.400693368855509,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.25,5.019548631729879,0.014999999999417923
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.26,4.7802219488803805,0.028000000000247383
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.27,5.045094910157474,0.014000000001033186
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.28,5.370014014974942,0.013999999999214197
nonlinear-aitchison/gamma1_0.125/n_20/q_40/sigma_max_5/sigma_min_0.01,"Nonlinear (n = 20, q = 40, gamma1 = 0.125)",20,40,100000,0.125,0.01,5,chao-shen,r1.29,4.473230017223686,0.014000000001033186
