model,beta,n,p,q_char,sigma_max,sigma_min,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.59,2.648629965420707,0.24842599008959185,NA,NA,NA,NA,4.6370000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.60,2.411351538786519,0.20974870056502634,NA,NA,NA,NA,3.8829999999999814
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.61,2.4692532111675067,0.20272067965084753,NA,NA,NA,NA,4.091000000000008
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.62,2.750519438436901,0.25440157932228685,NA,NA,NA,NA,4.182999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.63,2.525816596459449,0.21321242617369277,NA,NA,NA,NA,4.867999999999995
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.64,3.3148086416518527,0.33167080995015363,NA,NA,NA,NA,5.243000000000052
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.65,3.079340812334519,0.2990641596657315,NA,NA,NA,NA,4.770999999999958
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.66,3.1547780926118376,0.31467554032302525,NA,NA,NA,NA,5.258000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.67,2.701137861855834,0.2213645701251216,NA,NA,NA,NA,4.331999999999994
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.68,2.7304537818664176,0.2546498350095125,NA,NA,NA,NA,5.884999999999991
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.69,2.543008604801097,0.21460155229761088,NA,NA,NA,NA,3.916999999999973
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.70,2.394002112896825,0.1748640159878703,NA,NA,NA,NA,4.682000000000016
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.71,2.9932990987868715,0.2907616240760103,NA,NA,NA,NA,4.2690000000000055
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.72,2.128120735084591,0.17219626224040346,NA,NA,NA,NA,3.930000000000007
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.73,2.7932844082946713,0.2542037017553454,NA,NA,NA,NA,4.742000000000019
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.74,2.6871355439177544,0.2300552121779269,NA,NA,NA,NA,5.588999999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.75,2.6708762841253817,0.25012507519919247,NA,NA,NA,NA,5.061999999999955
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.76,2.456160048281683,0.22138817470359806,NA,NA,NA,NA,3.798000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.77,2.499724225423616,0.20797233371608878,NA,NA,NA,NA,5.225000000000023
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.78,2.538633292726389,0.2337006080203114,NA,NA,NA,NA,4.692999999999984
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.79,2.3632631590374795,0.19432102051881006,NA,NA,NA,NA,4.566000000000031
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.80,2.627060094631757,0.22142852070949195,NA,NA,NA,NA,5.956999999999994
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.81,1.9222976600195927,0.11172069707518692,NA,NA,NA,NA,5.600999999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.82,2.935116288465386,0.2813401313172366,NA,NA,NA,NA,5.146000000000015
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.83,3.662918851739244,0.382615406838349,NA,NA,NA,NA,5.287999999999954
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.84,2.578167846311692,0.23769962109378584,NA,NA,NA,NA,6.2660000000000196
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.85,2.7352631029302965,0.2568801789118295,NA,NA,NA,NA,4.4080000000000155
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.86,2.6126968073269676,0.23473955041603944,NA,NA,NA,NA,5.092999999999961
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.87,2.1332082237020673,0.19466095603850336,NA,NA,NA,NA,4.564000000000021
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.88,2.473001577347095,0.2223507054145222,NA,NA,NA,NA,4.764999999999986
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.89,2.53787448750915,0.22700227664623748,NA,NA,NA,NA,4.432000000000016
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.90,2.0405459900978684,0.15491199715209938,NA,NA,NA,NA,4.255999999999972
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.91,3.339339413735304,0.3294316255507782,NA,NA,NA,NA,5.470000000000027
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.92,2.58050571037731,0.22463204259237227,NA,NA,NA,NA,5.139999999999986
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.93,2.564783402558935,0.2451717683946287,NA,NA,NA,NA,3.826000000000022
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.94,2.577117506331223,0.24172203752816976,NA,NA,NA,NA,3.451999999999998
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.95,2.477811902460873,0.21406160361036713,NA,NA,NA,NA,4.593999999999994
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.96,2.646144902745674,0.24470080047834303,NA,NA,NA,NA,5.076000000000022
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.97,3.057732064430328,0.2766029404278779,NA,NA,NA,NA,4.616999999999962
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.98,2.8892668308068226,0.27155401453471045,NA,NA,NA,NA,4.574999999999989
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.99,3.0678740258891373,0.2866553659612228,NA,NA,NA,NA,5.774000000000001
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,iNEXT,r1.100,3.0432230342249507,0.2849111148636883,NA,NA,NA,NA,5.218000000000018
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.1,2.7949953191427945,0.2620452621980084,0.6964670168413294,0.49030588374216083,0.24515294187108042,0.3482335084206647,4.29
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.2,2.471705191259475,0.21007915322314444,0.6175314969446982,0.4968932358819944,0.2484466179409972,0.3087657484723491,0.13199999999999967
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.3,2.4160508828188423,0.23021301097733482,0.622559937396593,0.46211189912171624,0.23105594956085812,0.3112799686982965,0.15600000000000058
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.4,3.0017793461980555,0.28263219923205357,0.7163732944882831,0.4897683045594747,0.24488415227973734,0.35818664724414156,0.12399999999999967
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.5,2.844518873610663,0.2652432400372592,0.6545486950607571,0.45211857151818263,0.22605928575909132,0.32727434753037854,0.1070000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.6,2.0943220176216104,0.15396750761108757,0.5004126540962807,0.4396166998651975,0.21980834993259876,0.25020632704814033,0.10200000000000031
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.7,2.7688751135326126,0.24991622099889627,0.6716601254731313,0.4640875587486919,0.23204377937434595,0.3358300627365656,0.14199999999999946
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.8,2.3881994050071986,0.1849778768174583,0.6024751485277201,0.49836988173373603,0.24918494086686802,0.30123757426386005,0.11800000000000033
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.9,2.679961830832339,0.23765253601842365,0.6464322196165925,0.46340586907371206,0.23170293453685603,0.32321610980829624,0.1070000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.10,3.212229262257184,0.32001911834226016,0.7843109027301478,0.498510051452514,0.249255025726257,0.3921554513650739,0.11299999999999955
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.11,2.7836768553170947,0.26141920615118014,0.6787751931347776,0.4825096274165956,0.2412548137082978,0.3393875965673888,0.12199999999999989
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.12,2.643960563161735,0.23740889870713677,0.6321232774445074,0.47797319153543333,0.23898659576771666,0.3160616387222537,0.13700000000000045
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.13,2.759100564569703,0.23392503048884414,0.6708725044629786,0.4749388983000863,0.23746944915004314,0.3354362522314893,0.12599999999999945
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.14,3.1100320404462645,0.2943831613593502,0.7855553041265039,0.5292409197966857,0.2646204598983429,0.39277765206325194,0.11100000000000065
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.15,1.999068867667738,0.15635559517638364,0.5316242063739007,0.4569732915227235,0.22848664576136174,0.26581210318695037,0.10800000000000054
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.16,3.273632195902607,0.3356034707225123,0.8057543687217756,0.5188835073526669,0.25944175367633343,0.4028771843608878,0.11699999999999999
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.17,3.074049610681484,0.310351350789702,0.7393009015474639,0.48980876739616563,0.24490438369808282,0.36965045077373193,0.10699999999999932
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.18,2.996615151812133,0.26729680510011916,0.6986459780678111,0.5046951101428891,0.2523475550714446,0.3493229890339056,0.10500000000000043
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.19,2.0036148961897404,0.1677894173411518,0.5161936232085158,0.44428732949822203,0.22214366474911101,0.2580968116042579,0.09600000000000009
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.20,2.97389795492277,0.2567641313467082,0.7356478776441924,0.5189684035826678,0.2594842017913339,0.3678239388220962,0.10299999999999976
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.21,2.2072008852811598,0.17254715621017808,0.5770563510429412,0.48093760370442773,0.24046880185221386,0.2885281755214706,0.10400000000000009
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.22,2.8825676307381762,0.2873733352102339,0.6966086243113796,0.48909980841325973,0.24454990420662986,0.3483043121556898,0.097999999999999865
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.23,2.7982603998076243,0.2618387048757427,0.6906481007933989,0.4808293034667811,0.24041465173339055,0.34532405039669944,0.0990000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.24,2.6272169001458967,0.22644304520474068,0.6198706980219182,0.4733344108907529,0.23666720544537645,0.3099353490109591,0.08899999999999952
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.25,2.110961698672101,0.14639082554943084,0.5187778666138132,0.455236466874173,0.2276182334370865,0.2593889333069066,0.0860000000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.26,2.657890868953826,0.24520738462546746,0.6836240484917985,0.49355095026311757,0.24677547513155879,0.34181202424589924,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.27,3.0961960229391403,0.2989842447984481,0.7629126399562834,0.5110522614424681,0.25552613072123403,0.3814563199781417,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.28,2.776890896959982,0.2471298682215896,0.6833884010812286,0.48064752567185376,0.24032376283592688,0.3416942005406143,0.0940000000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.29,2.770629930339145,0.2649209318888621,0.7202444869275549,0.5042103256275199,0.25210516281375994,0.36012224346377747,0.097999999999999865
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.30,2.7449363353939544,0.22914948763087098,0.6376236389965964,0.48239211156803985,0.24119605578401992,0.3188118194982982,0.097999999999999865
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.31,2.6323906092319427,0.21854658533569718,0.6522070496488092,0.48696019451458195,0.24348009725729097,0.3261035248244046,0.08499999999999996
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.32,2.6363677433631465,0.24244028481799146,0.6454474780095673,0.48785949541504753,0.24392974770752376,0.3227237390047836,0.09700000000000042
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.33,2.0052958261756313,0.14443669299082262,0.5204685734870531,0.4652284228546775,0.23261421142733876,0.26023428674352655,0.08800000000000008
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.34,2.504838122019398,0.22424365609827734,0.6382123138175865,0.48501885191593247,0.24250942595796623,0.31910615690879324,0.09999999999999876
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.35,3.06424741738574,0.28859405166778934,0.7390493142627508,0.49419663215505083,0.24709831607752542,0.3695246571313754,0.08200000000000074
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.36,2.80821749488634,0.24535980910842145,0.67447700430772,0.4936525319870487,0.24682626599352436,0.33723850215386,0.09200000000000053
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.37,2.635594499049969,0.24048853195541006,0.6080239494047835,0.4660265478050332,0.2330132739025166,0.3040119747023918,0.12599999999999945
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.38,3.694430142854909,0.37653816386719596,0.8708841026646771,0.5175843002142299,0.2587921501071149,0.43544205133233854,0.11700000000000088
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.39,2.0917718139695882,0.1643183326862276,0.5206557856374248,0.4565322276059107,0.22826611380295536,0.2603278928187124,0.1169999999999991
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.40,2.4607386359513574,0.24025799688136398,0.6736982609933947,0.4839999833331174,0.2419999916665587,0.33684913049669735,0.11400000000000077
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.41,3.232433888938884,0.3072951186370672,0.7717111184666273,0.5036598932849925,0.25182994664249625,0.38585555923331366,0.10999999999999943
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.42,2.681873061810765,0.24159720687292982,0.685790757311934,0.5018736559246658,0.2509368279623329,0.342895378655967,0.0860000000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.43,2.5982186877441684,0.2414208443598335,0.6779547534750807,0.5023670373906391,0.2511835186953196,0.33897737673754036,0.08799999999999919
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.44,2.3638474241341654,0.1885236477957346,0.5707709793757686,0.4692996885669755,0.23464984428348776,0.2853854896878843,0.09200000000000053
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.45,2.586785532240933,0.22255538700757202,0.63352906181326,0.48142738140393576,0.24071369070196788,0.31676453090663,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.46,2.079811707931404,0.15546957902004468,0.500086666362555,0.4530066543526317,0.22650332717631586,0.2500433331812775,0.09999999999999964
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.47,3.3027915060332065,0.32070645751801496,0.7620278189261255,0.4979952422694357,0.24899762113471785,0.38101390946306274,0.09299999999999997
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.48,2.7100985894823717,0.22288087770174836,0.6531615244664988,0.49397346179663904,0.24698673089831952,0.3265807622332494,0.11499999999999844
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.49,2.2225726677971083,0.18307428550192,0.5445211532047203,0.45357304338731724,0.22678652169365862,0.27226057660236014,0.1070000000000011
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.50,2.657221431559464,0.23887143393780755,0.6675092057498468,0.4989473433420054,0.2494736716710027,0.3337546028749234,0.0909999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.51,2.7487296145294744,0.2527554923581185,0.635857894847119,0.4825641320314963,0.24128206601574814,0.3179289474235595,0.09399999999999942
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.52,2.4315012417765125,0.19270957422328638,0.6171722541715643,0.5059319875874504,0.2529659937937252,0.30858612708578215,0.10000000000000142
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.53,2.811823124427391,0.2481477573825496,0.6945821808309169,0.4963582506952615,0.24817912534763076,0.34729109041545847,0.10499999999999865
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.54,3.6656193799457832,0.3952144409206453,0.8959875395622613,0.52803106428934,0.26401553214467,0.44799376978113065,0.0940000000000012
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.55,2.3888673842634094,0.21476276446234951,0.6150441803406975,0.4881644427946206,0.2440822213973103,0.30752209017034876,0.0909999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.56,2.6874580677622344,0.23799367876679672,0.6374595454635061,0.46062427916786797,0.23031213958393398,0.31872977273175307,0.0860000000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.57,2.9749771298190852,0.28087154131429987,0.7068770997208131,0.4985064864767884,0.2492532432383942,0.35343854986040657,0.08200000000000074
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.58,2.785195409332313,0.23801608989297993,0.6724109907986939,0.497870451874545,0.2489352259372725,0.33620549539934697,0.07699999999999996
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.59,2.648937813525324,0.2483654209859761,0.6253862729081784,0.48071099570887266,0.24035549785443633,0.3126931364540892,0.07399999999999984
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.60,2.411680565795547,0.20974336376089422,0.5878666012912495,0.45978858195811445,0.22989429097905723,0.29393330064562473,0.09399999999999942
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.61,2.4695841257191025,0.20271420078859806,0.5827534989600037,0.469567978359731,0.2347839891798655,0.29137674948000186,0.0990000000000002
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.62,2.750902349668358,0.2543667624718705,0.7113795216411991,0.4922968964221797,0.24614844821108986,0.35568976082059955,0.09399999999999942
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.63,2.5260489854982717,0.2132244576788251,0.61794002018139,0.476164264861711,0.2380821324308555,0.308970010090695,0.0860000000000003
aitchison-model-alpha,beta_sd_1,n_20,p_2,20,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.64,3.3148973268807915,0.33178065022266895,0.8222367373942324,0.5203994565731241,0.26019972828656207,0.4111183686971162,0.08000000000000007
