name,label,n,sigma_max,sigma_min,p,q,mm,beta_sd,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.85,0.6138151992754225,0.05444888785498316,0.1256919403374407,0.12732184729411408,0.06366092364705704,0.06284597016872034,1.070999999999998
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.86,0.2007121039332023,0.010414477405539553,0.019199541581267906,0.02353291623842882,0.01176645811921441,0.009599770790633953,1.0840000000000032
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.87,0.9052046674290749,0.08473780013211221,0.08646070496514935,0.04611685464745441,0.023058427323727204,0.043230352482574674,1.25
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.88,0.11182776020350516,0.00333613896068555,0.02362544399162954,0.046000222519995644,0.023000111259997822,0.01181272199581477,1.3789999999999907
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.89,0.4482966763089845,0.02423354466547987,0.06001754219769884,0.0648713062672117,0.03243565313360585,0.03000877109884942,1.0670000000000073
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.90,0.8176016034344974,0.046275842582440205,0.11080804126327229,0.14999535002040074,0.07499767501020037,0.055404020631636144,1.0660000000000025
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.91,0.38613503131477456,0.04651286333071515,0.09185932639330284,0.07844082236460898,0.03922041118230449,0.04592966319665142,1.090999999999994
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.92,0.21019292337801948,0.008514139033900952,0.05875637725442323,0.07418175089247858,0.03709087544623929,0.029378188627211616,1.1099999999999994
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.93,0.4615414027654608,0.013763723790510433,0.08486836272698185,0.15303544062266994,0.07651772031133497,0.042434181363490926,1.073999999999998
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.94,1.168059998260302,0.07545184491855796,0.19160907406970878,0.15675444941908878,0.07837722470954439,0.09580453703485439,1.5889999999999986
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.95,2.1126748358225194,0.2984927327734807,0.32160706775277353,0.2296078618204512,0.1148039309102256,0.16080353387638677,1.5330000000000013
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.96,0.44693684747755175,0.04652751538334,0.02531150755119207,0.023452270887537336,0.011726135443768668,0.012655753775596036,1.413000000000011
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.97,0.6983532735122553,0.06254111219842184,0.12564645837469307,0.0772138294580735,0.03860691472903675,0.06282322918734654,1.1979999999999933
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.98,0.3212629549864812,0.023275548565992187,0.06486699617175862,0.07256891095601761,0.036284455478008806,0.03243349808587931,1.0900000000000034
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.99,0.15375506935729305,0.006301242620366668,0.009178215419109915,0.017322668329158446,0.008661334164579223,0.004589107709554958,1.1749999999999972
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,divnet,r1.100,0.0036674886895883387,3.335055954084032e-4,0.010062308017585122,0.02525625600889322,0.01262812800444661,0.005031154008792561,1.206000000000003
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.1,3.687668387737738,0.3771687865058023,NA,NA,NA,NA,8.690999999999999
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.2,3.896085616131412,0.4209048315087476,NA,NA,NA,NA,6.9719999999999995
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.3,3.442346342316067,0.35661199090581425,NA,NA,NA,NA,5.345000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.4,3.7427523345431783,0.4073279049646542,NA,NA,NA,NA,5.404
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.5,3.4315294261542606,0.36350152679481534,NA,NA,NA,NA,5.753999999999998
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.6,3.683454333282658,0.37759944868605555,NA,NA,NA,NA,4.3089999999999975
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.7,2.9604912168097313,0.2703337488829574,NA,NA,NA,NA,4.7350000000000065
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.8,3.591780681947955,0.35216648518165744,NA,NA,NA,NA,5.483999999999995
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.9,3.8444489890343045,0.41118670843684585,NA,NA,NA,NA,6.100000000000001
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.10,3.71195901781025,0.375507896599662,NA,NA,NA,NA,6.115000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.11,4.199003399559684,0.45979252746242394,NA,NA,NA,NA,6.463999999999999
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.12,3.669504224691297,0.40486089003185366,NA,NA,NA,NA,5.549000000000007
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.13,3.7212025903556425,0.39503926976453707,NA,NA,NA,NA,7.344999999999999
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.14,3.301590602934651,0.33483750250941746,NA,NA,NA,NA,5.974000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.15,2.996898880125082,0.2774805257293097,NA,NA,NA,NA,6.059999999999988
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.16,3.7875625809687903,0.4170617251717253,NA,NA,NA,NA,6.057000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.17,3.4203475556784486,0.35020160509711146,NA,NA,NA,NA,6.75500000000001
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.18,3.595907815005601,0.35439991410286353,NA,NA,NA,NA,6.135999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.19,3.987358293480669,0.44632074013349465,NA,NA,NA,NA,4.905000000000001
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.20,3.380807298491195,0.3408683255773288,NA,NA,NA,NA,4.536000000000001
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.21,3.359376943486849,0.3317896914757709,NA,NA,NA,NA,4.018999999999991
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.22,3.4487056945990067,0.3302543798523925,NA,NA,NA,NA,4.9680000000000035
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.23,3.9080579915497555,0.4257846699694045,NA,NA,NA,NA,4.685999999999993
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.24,2.977292419448241,0.2671688974746199,NA,NA,NA,NA,5.772999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.25,2.718149102738532,0.25149637412986886,NA,NA,NA,NA,4.603000000000009
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.26,3.8257656693652993,0.4125013530536927,NA,NA,NA,NA,5.856999999999999
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.27,2.915018261913379,0.26574765160118824,NA,NA,NA,NA,4.0120000000000005
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.28,3.321706453952291,0.32962520847026794,NA,NA,NA,NA,5.028999999999996
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.29,3.6083069327563257,0.3730543635925941,NA,NA,NA,NA,3.974000000000018
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.30,3.1322789966344833,0.3185437800227424,NA,NA,NA,NA,6.099999999999994
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.31,4.061043341974083,0.4529746050532025,NA,NA,NA,NA,5.689999999999998
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.32,3.52255715613922,0.3411503763042851,NA,NA,NA,NA,4.13300000000001
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.33,3.4901162419584217,0.35448529470224854,NA,NA,NA,NA,5.416999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.34,3.599708888638336,0.372818363095866,NA,NA,NA,NA,5.336000000000013
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.35,3.6530538120025233,0.39206259638398727,NA,NA,NA,NA,5.2479999999999905
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.36,3.8357821847328215,0.42962836238947677,NA,NA,NA,NA,5.25
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.37,3.4417788910652756,0.3432345730573527,NA,NA,NA,NA,4.600000000000023
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.38,3.4630576870984,0.3614867807754973,NA,NA,NA,NA,4.939999999999998
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.39,3.234678167181705,0.3340245775754574,NA,NA,NA,NA,4.431999999999988
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.40,3.605531506405525,0.36954576495074254,NA,NA,NA,NA,5.466000000000008
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.41,3.562035488877342,0.3773585020139065,NA,NA,NA,NA,4.704999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.42,4.281851056790136,0.4894450590326811,NA,NA,NA,NA,5.716000000000008
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.43,4.357616019092615,0.47592199915199446,NA,NA,NA,NA,4.152000000000015
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_10/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 10)",20,10,0.01,2,20,100000,1,inext,r1.44,3.462701030286744,0.3403688043921006,NA,NA,NA,NA,5.599999999999994
